Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Gorgonsbane Xiphos (Level 50+),50,0,6,0,0,0,18,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alkali Tombraider's Bow,114,0,6,0,0,0,0,0,1,0,0,0,85,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Ancient Purrzian Bow,112,0,6,0,0,0,0,0,1,0,0,0,83,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Abyssal Eel Whip (Level 40+),40,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Charmed Wand of the Arcanum,108,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Snowdrifter's Staff (Level 20+),20,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Arbalest (Level 30+),30,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Highlands Raider's Staff (Level 60+),60,0,6,0,3,0,60,38,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Relic of Cycles (Level 60+),60,0,6,0,3,0,60,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Poison Apple (Level 60+),60,0,6,0,0,0,58,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Silent Knight's Cold Steel (Level 50+),50,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Recon Hammer (Level 80+),80,0,6,0,0,0,55,55,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wand of the Arcanum Exile,105,0,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Polarian Borealis Relic,110,0,6,0,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Allfather's Gungnir (Level 50+),50,0,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Alphoi Reflector Relic (Level 50+),50,0,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cursed Captain's Steel (Level 50+),50,0,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 90+),90,0,6,0,0,0,36,48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Green Licorice Whip (Level 60+),60,0,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion's Rain-Bow (Level 50+),50,0,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 80+),80,0,6,0,0,0,32,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 50+),50,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Rancher's Frontier Knife (Level 50+),50,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Haros' Scythe (Level 50+),50,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Haros' Set
Forgemaster's Sword (Level 60+),60,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
MoonBlade's Razor,90,0,6,0,0,0,20,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Gorgon Hunter's Xiphos (Level 60+),60,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Xiphos (Level 50+),50,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Viper Stave of Splendor,112,0,6,0,0,0,0,53,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Kataba Handaxe of Destiny,108,0,6,0,0,0,0,53,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bazaar,False,None
Hunter's Moon Staff (Level 50+),50,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 40+),40,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Aerocannon (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
All Souls Cranium Wand (Any Level),1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Astute Archival Quill (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Balanced Night Mire Staff (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Any Level),1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Celestian Xenon Axe (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cosmographer's Orrery Staff (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 50+),50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Crimson Pandamonium Jian (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cute Fairy Kei Parasol (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Spear and Shield (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Wrapping Paper (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ghoulish Cerberus Master Wand (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Grandfather Spider's Steady Staff (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Haunted Captain's Steel (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Headmaster's Law Staff (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Motorist's Wrench (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Savannah Spear and Shield (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Stable Skyfarer's Kris (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Starter Balance Wand,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tundra Hunter Axe (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Dusty Crusher (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
White Pandamonium Jian (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Arbalest (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Wysteria Warrior's Claymore (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Furin Staff (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Whisk of Doom (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Sherlock's Eyeglass (Level 130+),130,0,5,0,0,0,110,0,10,0,0,0,225,0,0,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Sherlock's Eyeglass (Level 120+),120,0,5,0,0,0,105,0,9,0,0,0,205,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Raider Scrap Blaster (Level 130+),130,0,5,0,0,0,100,0,8,0,0,0,225,0,0,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Raider Scrap Blaster (Level 120+),120,0,5,0,0,0,95,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Tundarian Hailstone Staff,105,0,5,0,0,0,75,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aquilan Velite Lance (Level 50+),50,0,5,0,0,0,35,35,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Beekeeper's Hive (Level 90+),90,0,5,0,0,0,91,41,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Honey Sickle (Level 90+),90,0,5,0,0,0,91,41,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Waraxe of the Old Times,100,0,5,0,0,9,85,45,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Beekeeper's Hive (Level 80+),80,0,5,0,0,0,83,36,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Honey Sickle (Level 80+),80,0,5,0,0,0,83,36,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 80+),80,0,5,0,0,0,80,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 70+),70,0,5,0,0,0,75,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 60+),60,0,5,0,0,0,70,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Plant Punisher's Spike (Level 80+),80,0,5,0,0,0,45,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Arbalaster 3000 (Level 50+),50,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Armaments of the Briny Deep (Level 40+),40,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Boomerang (Level 30+),30,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Boomerang (Level 40+),40,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Luphilim's Eternal Blade,110,0,5,0,0,0,49,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Stone Key,False,None
Great Inventor's Balance Scanner (Level 30+),30,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart's Blade (Level 50+),50,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Lightkeeper's Angler (Level 30+),30,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 30+),30,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 40+),40,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Staff (Level 40+),40,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Assault Hammer (Level 40+),40,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spooky Throwing Knife (Level 40+),40,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Deathmetal Skull (Level 40+),40,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Road Fury Set
Pawzooka (Level 70+),70,0,5,0,0,0,55,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Pawzooka (Level 60+),60,0,5,0,0,0,50,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Mandar's Sword of Might (Level 50+),50,0,5,0,0,0,21,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart's Blade (Level 40+),40,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Abyssal Eel Whip (Level 30+),30,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Admiral's Boarding Hook (Level 40+),40,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Ancient Druid Sickle and Shield (Level 40+),40,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Enchanter's New Horizon Wand,106,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Polarian Evoker's Wand,104,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Spellwright's Sickle and Shield (Level 40+),40,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 40+),40,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Peerless Eye (Level 100+),100,0,5,0,0,6,115,115,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Augury (Level 100+),100,0,5,0,0,6,115,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Peerless Eye (Level 90+),90,0,5,0,0,5,100,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Augury (Level 90+),90,0,5,0,0,5,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Peerless Eye (Level 80+),80,0,5,0,0,5,85,85,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Augury (Level 80+),80,0,5,0,0,5,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Augury (Level 70+),70,0,5,0,0,4,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Recon Hammer (Level 70+),70,0,5,0,0,0,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Recon Hammer (Level 60+),60,0,5,0,0,0,45,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Poison Apple (Level 50+),50,0,5,0,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Demolitions Hammer (Level 70+),70,0,5,0,0,0,40,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Green Licorice Whip (Level 50+),50,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Setesh's Javelin (Level 50+),50,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Setesh's Warrior Set
Snowdrifter's Scepter (Level 70+),70,0,5,0,0,0,28,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 60+),60,0,5,0,0,0,24,36,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tayg Handaxe of Leveling,106,0,5,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Noble Axe of the Bleaks,104,0,5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Tundra Axe of Loyalty,102,0,5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dark Elf Sword and Shield (Level 30+),30,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Adventurous Ranger's Wayfinder (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aerocannon (Level 10+),10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Allfather's Gungnir (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Alphoi Reflector Relic (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Arbalaster 3000 (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Baton of the Just Monarchy,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Beekeeper's Hive (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Honey Sickle (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Black New Year's Noisemaker (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Bonebreaker Rod of Poise,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Celestian Xenon Axe (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cosmographer's Orrery Staff (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Crimson Pandamonium Jian (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Cursed Captain's Steel (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragoon's Rapier (Level 10+),10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Drum Jungle Spear and Shield (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Wrapping Paper (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Sword (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Forgemaster's Sword (Level 50+),50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ghost Hunter Geistbox (Level 30+),30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ghoulish Cerberus Master Wand (Any Level),1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Xiphos (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Xiphos (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Haros' Scythe (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Headmaster's Law Staff (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Hunter's Moon Staff (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Krokomaic Justice Staff,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Lightkeeper's Angler (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Mallet of the Midway (Level 10+),10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Mandar's Sword of Might (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Outback Adventurer's Boomerang (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Poison Apple (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Rancher's Frontier Knife (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Any Level),1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Revolutionary's Saber (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Savannah Spear and Shield (Any Level),1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shinobi Throwing Star (Level 10+),10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 20+),20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Silent Knight's Cold Steel (Level 40+),40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
