Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Treeminder's Sickle and Shield (Level 60+),60,0,7,0,0,0,35,35,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Might (Level 90+),90,0,7,0,0,0,32,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 90+),90,0,7,0,0,0,27,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aerocannon (Level 30+),30,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Celestian Neon Axe (Level 50+),50,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Witch Hunter's Arbalest (Level 40+),40,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Mandar's Sword of Might (Level 80+),80,0,7,0,0,0,29,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 80+),80,0,7,0,0,0,24,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Abyssal Eel Whip (Level 50+),50,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Bow of the Rubal Wastes,116,0,7,0,0,0,0,0,1,0,0,0,87,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Officer's Hexacorder,122,0,7,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Poisonous Scorpion Bow,118,0,7,0,0,0,0,0,1,0,0,0,89,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Snowdrifter's Staff (Level 30+),30,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonspyre Soldier Cleaver,130,0,7,0,0,0,75,0,0,0,0,0,127,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Poison Apple (Level 70+),70,0,7,0,0,0,72,72,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Recon Hammer (Level 110+),110,0,7,0,0,0,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Stone Key, Crowns",False,None
Eye of the Soothsayer (Level 70+),70,0,7,0,0,4,65,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight's Cold Steel (Level 60+),60,0,7,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Borealis Majoris Artifact,110,0,7,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Relic of the Titan Warrior,110,0,7,0,0,0,46,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Allfather's Gungnir (Level 60+),60,0,7,0,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cursed Captain's Steel (Level 60+),60,0,7,0,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alphoi Reflector Relic (Level 60+),60,0,7,0,0,0,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 110+),110,0,7,0,0,0,44,56,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Time Warden's Ornate Kilij,120,0,7,0,0,0,42,0,0,0,0,0,50,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Seal Team Assault Hammer (Level 90+),90,0,7,0,0,0,40,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 100+),100,0,7,0,0,0,40,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion's Rain-Bow (Level 60+),60,0,7,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Assault Hammer (Level 80+),80,0,7,0,0,0,35,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 50+),50,0,7,0,0,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 50+),50,0,7,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 50+),50,0,7,0,0,0,31,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Karamelle Knight Sword (Level 50+),50,0,7,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Spear and Shield (Level 50+),50,0,7,0,0,0,26,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Sword (Level 70+),70,0,7,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Gorgon Hunter's Xiphos (Level 70+),70,0,7,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 60+),60,0,7,0,0,0,19,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Baleful Archival Quill (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Staff (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Wand (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Umbrella (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Kobra Sceptor of Demise,116,0,7,0,0,0,0,57,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Necromancer's Mystic Sphere (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Staff (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Restrictor Wand of Misery,114,0,7,0,0,0,0,55,0,0,0,0,191,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Wastelander's Grim Crusher (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Able Ranger's Wayfinder (Level 60+),60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 50+),50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Autoist's Wrench (Level 50+),50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 30+),30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Black Licorice Whip (Level 70+),70,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Black New Year's Noisemaker (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blade of the Silent Knight (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blood Moon Staff (Level 60+),60,0,7,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crimson Pandamonium Jian (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Wrapping Paper (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 50+),50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Headmaster's Doom Staff (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 30+),30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Nimbari Praetor Scimitar (Level 30+),30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Setesh's Javelin (Level 70+),70,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Setesh's Warrior Set
Sky Sorcerer Furin Staff (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Stargazer's Orrery Staff (Level 50+),50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Stygian Scythe (Level 60+),60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Stygian Set
Tundra Hunter Axe (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Knight's Rain-Bow (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wrangler's Frontier Knife (Level 60+),60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Spear and Shield (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Wand (Level 110+),110,0,6,0,0,0,95,0,5,0,0,0,185,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 100+),100,0,6,0,0,0,90,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Aquilan Charioteer Lance (Level 70+),70,0,6,0,0,0,60,60,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aquilan Charioteer Lance (Level 60+),60,0,6,0,0,0,45,45,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Wand (Level 90+),90,0,6,0,0,0,85,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Plant Punisher's Spike (Level 100+),100,0,6,0,0,0,55,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Armaments of the Briny Deep (Level 50+),50,0,6,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Fortune Teller's Peerless Eye (Level 120+),120,0,6,0,0,0,125,125,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Peerless Eye (Level 110+),110,0,6,0,0,0,118,118,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spooky Throwing Knife (Level 70+),70,0,6,0,0,0,60,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Deathmetal Skull (Level 60+),60,0,6,0,0,0,55,55,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Road Fury Set
Spooky Throwing Knife (Level 60+),60,0,6,0,0,0,55,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 70+),70,0,6,0,0,0,53,43,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 60+),60,0,6,0,0,0,47,43,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Smoothie (Level 50+),50,0,6,0,2,0,35,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arbalaster 3000 (Level 60+),60,0,6,0,0,0,22,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Deadly Night Mire Staff (Level 30+),30,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Wand (Level 30+),30,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Death Scanner (Level 40+),40,0,6,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Staff (Level 40+),40,0,6,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragoon's Rapier (Level 40+),40,0,6,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 30+),30,0,6,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Staff (Level 50+),50,0,6,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Spooky Throwing Knife (Level 50+),50,0,6,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 50+),50,0,6,0,0,0,0,0,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Pawzooka (Level 90+),90,0,6,0,0,0,65,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Pawzooka (Level 80+),80,0,6,0,0,0,60,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Smoothie (Level 70+),70,0,6,0,3,0,53,53,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Smoothie (Level 60+),60,0,6,0,3,0,47,47,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Deathmetal Skull (Level 50+),50,0,6,0,0,0,40,40,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Road Fury Set
Whitehart's Blade (Level 60+),60,0,6,0,2,0,36,26,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 50+),50,0,6,0,0,0,30,30,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 50+),50,0,6,0,0,0,30,30,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 50+),50,0,6,0,0,0,30,30,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Xiphos (Level 60+),60,0,6,0,0,0,20,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Admiral's Boarding Hook (Level 50+),50,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lightkeeper's Angler (Level 40+),40,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 50+),50,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 40+),40,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 30+),30,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Mandar's Sword of Might (Level 70+),70,0,6,0,0,0,26,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Might (Level 60+),60,0,6,0,0,0,23,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 70+),70,0,6,0,0,0,22,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 60+),60,0,6,0,0,0,20,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Xiphos (Level 50+),50,0,6,0,0,0,18,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Abyssal Eel Whip (Level 40+),40,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Alkali Tombraider's Bow,114,0,6,0,0,0,0,0,1,0,0,0,85,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Ancient Purrzian Bow,112,0,6,0,0,0,0,0,1,0,0,0,83,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Charmed Wand of the Arcanum,108,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Snowdrifter's Staff (Level 20+),20,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Arbalest (Level 30+),30,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Highlands Hero's Staff (Level 60+),60,0,6,0,3,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Poison Apple (Level 60+),60,0,6,0,0,0,58,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Silent Knight's Cold Steel (Level 50+),50,0,6,0,0,0,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Recon Hammer (Level 80+),80,0,6,0,0,0,55,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Eye of the Soothsayer (Level 60+),60,0,6,0,0,4,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wand of the Arcanum Exile,105,0,6,0,0,0,47,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Polarian Borealis Relic,110,0,6,0,0,0,42,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Allfather's Gungnir (Level 50+),50,0,6,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Alphoi Reflector Relic (Level 50+),50,0,6,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cursed Captain's Steel (Level 50+),50,0,6,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 90+),90,0,6,0,0,0,36,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion's Rain-Bow (Level 50+),50,0,6,0,0,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 80+),80,0,6,0,0,0,32,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Assault Hammer (Level 70+),70,0,6,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Assault Hammer (Level 60+),60,0,6,0,0,0,25,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Sword (Level 60+),60,0,6,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Gorgon Hunter's Xiphos (Level 60+),60,0,6,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
MoonBlade's Razor,90,0,6,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Gorgon Hunter's Xiphos (Level 50+),50,0,6,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Staff (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Umbrella (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Wand (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Kataba Cresent Axe of Toil,108,0,6,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Malistaire's Deathly Staff (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Crusher (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Viper Stave of Strife,112,0,6,0,0,0,0,53,0,0,0,0,188,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Able Ranger's Wayfinder (Level 50+),50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aerocannon (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
All Souls Cranium Wand (Any Level),1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Apophis' Javelin (Level 50+),50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Apophis' Warrior Set
Autoist's Wrench (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Any Level),1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Black Licorice Whip (Level 60+),60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blade of the Silent Knight (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blood Moon Staff (Level 50+),50,0,6,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Celestian Neon Axe (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Commemoration Staff (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crimson Pandamonium Jian (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 50+),50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dark Elf Sword and Shield (Level 40+),40,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Spear and Shield (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Wrapping Paper (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Headmaster's Doom Staff (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Nimbari Praetor Scimitar (Level 20+),20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Phantom Chaser Geistbox (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 10+),10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Sky Sorcerer Furin Staff (Level 30+),30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Stargazer's Orrery Staff (Level 40+),40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Starter Death Wand,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
